"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1351800.2","conserved Plasmodium protein, unknown function",-0.910511574047927,3.63497656461665,-3.88862555647628,0.000225140691661118,0.252256857712491,0.349520831422877
"PF3D7_1313200","methionyl-tRNA formyltransferase, putative (MTFMT)",-1.96952854309293,2.01639313938786,-3.86086230294171,0.000247311860717513,0.252256857712491,-0.347926340217127
"PF3D7_0419200","CGI-141 protein homolog, putative",-1.89396628312045,1.63203913331353,-3.7924819710565,0.000311187570724474,0.252256857712491,-0.753378420832536
"PF3D7_1111700","conserved Plasmodium protein, unknown function",-1.69407621102519,4.15014602210488,-3.75586304874307,0.00035159747739839,0.252256857712491,0.0757967333073779
"PF3D7_1022200","conserved Plasmodium membrane protein, unknown function",-1.75888929043856,3.66906153761384,-3.65697417550304,0.000487281319554576,0.252256857712491,-0.391100165970883
"PF3D7_0931200","selenoprotein (Sel2)",-1.53190756123151,2.65466691305227,-3.62094179970907,0.0005481340458846,0.252256857712491,-0.538076374678504
"PF3D7_1117300","conserved Plasmodium protein, unknown function",-1.36802758633982,4.7927716004959,-3.58480161075744,0.00061638749845073,0.252256857712491,-0.393288051525913
"PF3D7_0822200","conserved Plasmodium membrane protein, unknown function",-1.83752195495089,4.18735287438784,-3.56341613543589,0.000660501052436005,0.252256857712491,-0.487021997974882
"PF3D7_1126300.1",NA,-0.557957377197079,6.15438640329824,-3.52257240433103,0.000753211498360903,0.252256857712491,-0.58445297017668
"PF3D7_1303300","conserved Plasmodium protein, unknown function",-1.66739954143953,2.7963647739326,-3.50457840492222,0.000797858471848076,0.252256857712491,-0.813358317178648
"PF3D7_0720100","small subunit rRNA processing protein, putative",0.855630110862806,4.9628740330759,3.47020860652818,0.000890195750730941,0.252256857712491,-0.7084047337946
"PF3D7_1449800","conserved Plasmodium protein, unknown function",0.719861628173092,4.04299914606199,3.46176211979275,0.000914389425529284,0.252256857712491,-0.757214394667
"PF3D7_1139200","conserved Plasmodium protein, unknown function",-1.97876155258357,2.87085958939064,-3.42135626598917,0.00103898380145908,0.252256857712491,-1.09602568022702
"PF3D7_0629600","conserved Plasmodium protein, unknown function",-0.817020846582865,5.13797416990297,-3.38192555400026,0.00117590954659988,0.252256857712491,-0.947797336322767
"PF3D7_1237000","SUMO-activating enzyme subunit 2 (UBA2)",0.484700982141277,5.42541832114698,3.37633712507191,0.00119664092195718,0.252256857712491,-0.962344695130188
"PF3D7_0930700","conserved Plasmodium protein, unknown function",-1.14193124129508,3.72911283529217,-3.36962048634391,0.00122201387670338,0.252256857712491,-0.990276790945115
"PF3D7_1210300","conserved Plasmodium protein, unknown function",-1.3549745414802,2.18330286301553,-3.33532953060657,0.00135965331115273,0.252256857712491,-1.29534062221955
"PF3D7_1210500","conserved Plasmodium protein, unknown function",-2.32439230855516,0.86671028603879,-3.33335383384879,0.00136801265735571,0.252256857712491,-1.81717026114977
"PF3D7_1103100","60S acidic ribosomal protein P1, putative (RPP1)",-0.576262381565259,10.0255804105632,-3.32683366208708,0.00139594484483824,0.252256857712491,-1.16779315729938
"PF3D7_0815700","ubiquitin (Ub)",-2.79141868316491,-0.0734928356483617,-3.301287011851,0.0015106436546955,0.252256857712491,-2.24583449040809
"PF3D7_1038000.1","antigen UB05",-0.62720348165103,9.02341590312811,-3.26342816456321,0.00169702955610488,0.252256857712491,-1.36960721945061
"PF3D7_1243800","WD repeat-containing protein 82, putative (WDR82)",-0.690984155372001,4.80842017662663,-3.25123157577841,0.00176153778192742,0.252256857712491,-1.31450258078676
"PF3D7_1217500","conserved Plasmodium protein, unknown function",-1.74685899063253,5.56125032538229,-3.24560370374606,0.00179207373279677,0.252256857712491,-1.30823914753731
"PF3D7_0608310","sorting assembly machinery 50 kDa subunit, putative (SAM50)",-1.20041308335002,4.47377249779583,-3.24465285800564,0.00179728168123673,0.252256857712491,-1.29918338935372
"PF3D7_1464200","zinc finger protein, putative",0.876656805684744,3.92345098177377,3.2379192632159,0.00183457125150961,0.252256857712491,-1.31724597628197
"PF3D7_0216300","conserved Plasmodium protein, unknown function",-0.495377242721319,5.72105348112955,-3.23780433241444,0.00183521397640928,0.252256857712491,-1.3706278320862
"PF3D7_0314100.1","vesicle transport v-SNARE protein, putative",-0.654020281773218,4.96284707389025,-3.23261120681907,0.00186447681012582,0.252256857712491,-1.34782294830754
"PF3D7_0511600","apical rhoptry neck protein (ARNP)",-2.11524915177678,0.0845602295474237,-3.23054908857824,0.00187621763962192,0.252256857712491,-2.34808188938116
"PF3D7_1315000","conserved Plasmodium protein, unknown function",-2.07074397471788,3.11403412859195,-3.21394491302376,0.00197331366963069,0.252256857712491,-1.48163027897729
"PF3D7_1469400","nucleoside transporter 3, putative (NT3)",-1.16957743835351,4.50462906686535,-3.19985586619734,0.00205937598292518,0.252256857712491,-1.41347903575884
"PF3D7_1328600","conserved Plasmodium protein, unknown function",1.73617214513882,-0.184945813221679,3.19475078921051,0.00209141887090891,0.252256857712491,-2.38122285660397
"PF3D7_0214500","conserved Plasmodium protein, unknown function",-1.90345137328157,1.28581448116526,-3.19278805936932,0.00210386209992103,0.252256857712491,-1.85267985020554
