"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1372100","Plasmodium exported protein (PHISTb), unknown function (GEXP04)",1.55022785705992,3.61441487469157,7.39930718624508,2.20657119763268e-10,7.71973198730228e-07,12.7549089829848
"PF3D7_0303700","lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (BCKDH-E2)",-0.837017244832725,4.74702050972414,-7.29696297151535,3.40526333802483e-10,7.71973198730228e-07,12.9383459159853
"PF3D7_0523800","transporter, putative",0.867263649707507,6.44437868906568,6.74701133372458,3.45836500960497e-09,5.22674231784964e-06,10.8014322948808
"PF3D7_1142100","conserved Plasmodium protein, unknown function",0.782345374109887,9.4119190200167,6.52347996293046,8.79587804129223e-09,9.97012775980474e-06,9.9195143681587
"PF3D7_1473700","nucleoporin NUP116/NSP116, putative (NUP116)",1.2393418741598,7.81166305875496,6.19777449259154,3.38623861892541e-08,3.07064117964156e-05,8.63387470858091
"PF3D7_0508400","transcription factor IIb, putative",-1.065055619007,2.07889152628847,-6.14148219965137,4.26744331535619e-08,3.22476466530416e-05,8.23024417427686
"PF3D7_0416100","glutamyl-tRNA(Gln) amidotransferase subunit A, putative",-0.779329650248898,4.84904886582568,-6.0845596257112,5.38891206892836e-08,3.49047533150303e-05,8.19102501565155
"PF3D7_0214300","conserved Plasmodium protein, unknown function",1.13493747986569,6.2059588915045,5.99263548142441,7.8452817626488e-08,4.39933786460107e-05,7.8349498898959
"PF3D7_0813700","ABC transporter F family member 1, putative (ABCF1)",-0.617158737369234,5.73590279365705,-5.96633548840158,8.73269536422798e-08,4.39933786460107e-05,7.72714882104498
"PF3D7_1329500","conserved Plasmodium protein, unknown function",0.717642244604091,10.7515798253693,5.89007383963679,1.19060830454488e-07,5.39821805280647e-05,7.44153763092504
"PF3D7_1038800","RESA-like protein with PHIST and DnaJ domains",1.12763571014613,6.27882321215362,5.86169634574606,1.33577598771664e-07,5.5058257530066e-05,7.30104610522975
"PF3D7_1106300","exonuclease, putative",-0.536291374875939,5.48185290329432,-5.80611957882378,1.67255433637651e-07,6.31946780094259e-05,7.10691090703217
"PF3D7_1461800","conserved Plasmodium protein, unknown function",1.6277991992951,4.86154262784698,5.73875117669038,2.19464241025127e-07,7.65423745236865e-05,6.7346553892976
"PF3D7_0622300","vacuolar transporter chaperone, putative",0.839264472413594,4.14091805709825,5.64545224334705,3.19185286567576e-07,0.000100207222274977,6.47764258805865
"PF3D7_0513600","deoxyribodipyrimidine photo-lyase, putative",-0.727945699613614,6.64553586735415,-5.6359812576382,3.31519262047785e-07,0.000100207222274977,6.45259194816027
"PF3D7_1246300","conserved Plasmodium protein, unknown function",1.00568298639508,7.12313735072731,5.61021821292121,3.67496846018041e-07,0.000101680885429385,6.36897215985913
"PF3D7_0909700","FHA domain protein, putative",0.631807671593335,7.5518183103902,5.59781896606515,3.86157384327997e-07,0.000101680885429385,6.30505546617101
"PF3D7_1444500","eukaryotic initiation factor 2alpha kinase 1 (IK1)",1.04398506443013,6.79373210131329,5.58670591507916,4.03673563680839e-07,0.000101680885429385,6.28919089149621
"PF3D7_0720800","Ham1-like protein, putative",-0.794590682524239,4.2561940638044,-5.51497271366632,5.37129681498257e-07,0.000128176103995426,6.00526145293008
"PF3D7_1330600","elongation factor Tu, putative",-1.03306983812626,4.41884117212377,-5.46832724106765,6.46321723605918e-07,0.000146521134741462,5.83624186512883
"PF3D7_1371800","Plasmodium exported protein, unknown function",-0.902268353428148,4.20060365337242,-5.43304148388919,7.43168453010892e-07,0.000160453607902447,5.7091702820273
"PF3D7_0827800","SET domain protein, putative (SET3)",0.57276346832458,8.71482144354304,5.37717436710821,9.26422783701398e-07,0.000190927313695552,5.47278424179673
"PF3D7_0518600","WD repeat-containing protein 26, putative (WDR26)",0.99097830399204,4.76486492972318,5.35560037522343,1.00850570875569e-06,0.000198807168847753,5.37583518682304
"PF3D7_0614800","endonuclease III homologue, putative",-0.600368689995433,4.84843272353693,-5.33365660961149,1.0993196070749e-06,0.000207679795769899,5.33468571852536
"PF3D7_1229300","conserved Plasmodium protein, unknown function",1.07668319294254,5.97530519431102,5.30520463837895,1.22911122225053e-06,0.000222911611267356,5.23233697898407
"PF3D7_0717100","conserved Plasmodium protein, unknown function",-0.515304999259415,5.49686908370215,-5.2811374622418,1.35055992612143e-06,0.000235516873270561,5.14259926486365
"PF3D7_0115000","surface-associated interspersed protein 1.3 (SURFIN 1.3) (SURF1.3)",1.25413894017196,1.59834909965211,5.26148246587202,1.45841993673909e-06,0.000244906518265742,4.90887187891172
"PF3D7_0307700","conserved Plasmodium protein, unknown function",-0.661363321581214,6.91394171542568,-5.25009830563909,1.52471369984553e-06,0.000246894711253558,4.9979683359372
"PF3D7_0822700","conserved Plasmodium protein, unknown function",1.01184040448241,3.14781707006554,5.22806338107307,1.66154057392491e-06,0.000250973765310647,4.83289862535869
"PF3D7_0316400","conserved Plasmodium protein, unknown function",-0.860296304634523,4.63394715740809,-5.22420922570964,1.68668103068651e-06,0.000250973765310647,4.92022828972251
"PF3D7_0918400","conserved Plasmodium protein, unknown function",1.61793760041689,1.53193963458133,5.21979024749035,1.71596531200487e-06,0.000250973765310647,4.27748052652665
