"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0532600","Plasmodium exported protein, unknown function",1.36263945690259,1.70882542199813,8.83034001724322,4.98735348661753e-13,2.26126607083239e-09,19.2384771087525
"PF3D7_0309900","conserved Plasmodium protein, unknown function",-0.875370698979213,3.29230940004257,-7.41915126567725,2.02839260942194e-10,4.59836604555953e-07,13.5243599337669
"PF3D7_0831900","Plasmodium exported protein (PHIST), unknown function, pseudogene",0.97901825554214,5.79147857831302,7.26508823861243,3.89745635838007e-10,5.89035570963175e-07,12.9109587166711
"PF3D7_0626400","Sec14 domain containing protein",-0.722982781649762,3.92770711698568,-7.12477978407615,7.05520065962973e-10,7.30266033754763e-07,12.3392211477601
"PF3D7_0301700","Plasmodium exported protein, unknown function",1.11336831892448,7.80388250747126,7.05353570103899,9.53083768437746e-10,7.30266033754763e-07,12.0499116333346
"PF3D7_1466600","conserved Plasmodium protein, unknown function",1.62974280603144,3.12153140142973,7.05025004290456,9.66386458431534e-10,7.30266033754763e-07,11.6073424887191
"PF3D7_1401100","DnaJ protein, putative",0.762031382001513,5.79733308055768,7.01354854134613,1.12814810167171e-09,7.30717641854219e-07,11.8857919531116
"PF3D7_1411400","plastid replication-repair enzyme (PREX)",-0.879480648276012,4.89444488587155,-6.78326702793899,2.97082699785201e-09,1.50156859042847e-06,10.9521164764123
"PF3D7_1401500","lysophospholipase, putative",1.6636225614348,5.08505411537914,6.78248242489934,2.98061696379713e-09,1.50156859042847e-06,10.9447629972064
"PF3D7_1322300","translation initiation factor EIF-2B subunit related",-0.704912990880507,4.39620719738905,-6.68643599711117,4.45645771942821e-09,1.99018125462594e-06,10.5607037519997
"PF3D7_1025500","conserved Plasmodium protein, unknown function",-0.824338453529095,3.45119629226754,-6.65176252540336,5.15156730128313e-09,1.99018125462594e-06,10.4311799734526
"PF3D7_0819500","conserved protein, unknown function",0.969412224019571,4.21174456959622,6.64644251380442,5.26735223985693e-09,1.99018125462594e-06,10.4020720298367
"PF3D7_1314200","telomerase reverse transcriptase (TERT)",-0.900946922066307,3.61906109046319,-6.60961816631467,6.14282421176612e-09,2.03125101396497e-06,10.2555645166546
"PF3D7_1477500","Plasmodium exported protein (PHISTb), unknown function",1.03947472657474,8.35815680038799,6.60462875705782,6.27205871096374e-09,2.03125101396497e-06,10.2333192884725
"PF3D7_1234600","conserved Plasmodium protein, unknown function",-0.831420395351564,3.84786421382252,-6.58381431223603,6.84095011735814e-09,2.06779118880679e-06,10.1481498053718
"PF3D7_1015400","conserved Plasmodium protein, unknown function",-0.689681569893732,3.52557134929156,-6.54985924686745,7.88091053373255e-09,2.23325302249646e-06,10.0128483728636
"PF3D7_1148000","serine/threonine protein kinase, putative",-0.777627548431665,4.18791112342147,-6.51528023219863,9.10120759343744e-09,2.42734560168502e-06,9.87350545696158
"PF3D7_0702200","lysophospholipase, putative",1.03624574859891,3.91747106445058,6.41266682181459,1.39386693698207e-08,3.25503677126207e-06,9.47824130332761
"PF3D7_0220700","Plasmodium exported protein (hyp9), unknown function",0.839029653103148,6.92449440420851,6.41233911561661,1.39576240732559e-08,3.25503677126207e-06,9.47186700848491
"PF3D7_1037000","DNA polymerase zeta catalytic subunit, putative",-0.697094619586458,5.17013949592753,-6.40551246958969,1.43583448225058e-08,3.25503677126207e-06,9.43326906163616
"PF3D7_0314200","conserved Plasmodium protein, unknown function",-0.780355899625679,3.21374451494748,-6.38113724404556,1.58844950758467e-08,3.42953812732804e-06,9.34436061785284
"PF3D7_0319400","kinesin-8, putative",-0.762971026823795,4.28652016052108,-6.36064167462656,1.72914249421428e-08,3.5350463645758e-06,9.25705335421996
"PF3D7_1475700","tubulin epsilon chain, putative",1.88890642961019,3.11489074249472,6.3518450979041,1.79325245666615e-08,3.5350463645758e-06,8.84371105970843
