"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1404800","conserved Plasmodium protein, unknown function",2.77181088769601,9.48082038268399,15.4931316518482,1.98362148400059e-24,4.98575138719729e-21,45.1783901331151
"PF3D7_0301600","Plasmodium exported protein (hyp1), unknown function (GEXP21)",2.12104657677826,8.74209809789195,15.4639941466905,2.19927277776678e-24,4.98575138719729e-21,45.1027467230577
"PF3D7_1215100","conserved Plasmodium protein, unknown function",1.54261500805493,6.31326706573799,15.1533182004448,6.65385942641097e-24,7.76934503412589e-21,43.9995443880264
"PF3D7_1134700","DNA-directed RNA polymerase I subunit RPA2, putative (RPA2)",1.7943227745906,8.98740793758996,15.1450365383627,6.85429645710268e-24,7.76934503412589e-21,43.9934198759726
"PF3D7_0902700","Plasmodium exported protein (PHISTb), unknown function, pseudogene",2.83433842491847,5.395384248552,14.9240928002997,1.51785488646928e-23,1.37639081105034e-20,43.1786097332267
"PF3D7_1125400","mitochondrial import inner membrane translocase subunit TIM44, putative (TIM44)",1.42406766031836,7.21595920941839,14.4172303539936,9.62760807049548e-23,7.27526249860442e-20,41.384154128499
"PF3D7_1436300","translocon component PTEX150 (PTEX150)",2.3994295048806,10.3995713046655,14.3051873901559,1.45475658619918e-22,9.42266623118157e-20,40.9734670806193
"PF3D7_1237200","conserved Plasmodium protein, unknown function",1.57518196519591,8.22830401407507,13.6699797600283,1.55708626495291e-21,8.82478640662061e-19,38.6378035636884
"PF3D7_0730900","EMP1-trafficking protein (PTP4)",3.38746735498136,10.9000905677292,13.6211085894466,1.87260948754373e-21,9.20012423125069e-19,38.4465955882997
"PF3D7_0602100","ATP-dependent RNA helicase, putative",1.28769574634601,8.46512199601095,13.5998707809716,2.02914076560448e-21,9.20012423125069e-19,38.3780728584471
"PF3D7_1340300","nucleolar complex protein 2, putative",1.63097033218592,8.19299506234257,13.4396797981804,3.72469129903537e-21,1.5352500318024e-18,37.7724517705565
"PF3D7_1477500","Plasmodium exported protein (PHISTb), unknown function",2.39387496145047,8.35815680038799,13.3673602775556,4.90498647669415e-21,1.85326739044427e-18,37.4835360813949
"PF3D7_1251500","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.58331008023764,8.28619911388899,13.2693228206728,7.13110298110759e-21,2.48710930125706e-18,37.1341015234006
"PF3D7_0509400","RNA polymerase I (RNAPI)",1.17291316598693,9.88655308877616,13.209871331832,8.95297223427711e-21,2.89948400787232e-18,36.9095124662993
"PF3D7_1039000","serine/threonine protein kinase, FIKK family (FIKK10.2)",2.38712743279328,8.9358917344345,13.1254998518922,1.23744890895696e-20,3.74039556880725e-18,36.5898115359113
"PF3D7_0314700","zinc finger protein, putative",2.06515341448352,5.1157373762618,13.0359167115704,1.74660423119801e-20,4.94943974015735e-18,36.2485901945907
"PF3D7_0716100","protein SDA1, putative (SDA1)",1.53012167277579,7.84348998859197,12.9055977716251,2.88866769636332e-20,7.70424666783017e-18,35.7499675667558
"PF3D7_1357700","U3 small nucleolar RNA-associated protein 21, putative (UTP21)",1.30760972207552,7.87914373670859,12.8825099004588,3.15867120602343e-20,7.95634180450569e-18,35.6638701464079
"PF3D7_1116800","heat shock protein 101 (HSP101)",2.22345667873565,10.9725878933255,12.8554439906927,3.507795997737e-20,8.3707089756524e-18,35.5596810043974
"PF3D7_0214800","conserved Plasmodium membrane protein, unknown function",1.31338806258154,7.82893830193711,12.6632461698353,7.40424286958221e-20,1.67854185853429e-17,34.8213673978162
"PF3D7_1367400","conserved Plasmodium protein, unknown function",1.92104179141578,6.73953131214538,12.556034687154,1.12543847147308e-19,2.3612246341948e-17,34.3900281477047
"PF3D7_0830700","Plasmodium exported protein (hyp9), unknown function",2.2137592664177,5.9518681412419,12.5514694228546,1.145719937192e-19,2.3612246341948e-17,34.3819840843478
"PF3D7_0921200","conserved Plasmodium membrane protein, unknown function",1.47263804584175,7.6654812347327,12.5233645691252,1.27895427962157e-19,2.52120813208878e-17,34.2819535426299
"PF3D7_1427100","lipase, putative",2.08489552542699,9.36961925001613,12.5107926738142,1.34350733685988e-19,2.53810927721779e-17,34.2336457820407
"PF3D7_1302700","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.27066390680861,8.59508701987588,12.2244087124532,4.14609734182743e-19,7.51936213913822e-17,33.1145542112867
"PF3D7_0726200","serine/threonine protein kinase, FIKK family (FIKK7.1)",2.66429416457998,7.05745147369712,12.1617965077158,5.31138635127801e-19,9.26224066026712e-17,32.8704940763821
"PF3D7_1448000","U3 small nucleolar RNA-associated protein 12, putative (UTP12)",1.15610419437516,7.91377598838115,12.1112315653016,6.48973580543974e-19,1.0897948941431e-16,32.6753976530616
"PF3D7_0623800","tyrosine kinase-like protein, putative (TKL4)",1.65517411772284,10.0603502082112,12.0911414058545,7.02809338795186e-19,1.13804912217763e-16,32.5940229361338
