"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1217100.2","meiotic recombination protein SPO11, putative (SPO11)",-3.54313138737588,1.67468016972455,-5.6173753989524,3.56697119119936e-07,0.0016443737191429,-2.88708198694951
"PF3D7_1400200","rifin (RIF)",-0.576977429865383,2.44874967541157,-2.86388720809751,0.00550322185205015,0.999620160567914,-2.7207923320179
"PF3D7_0805900","conserved protein, unknown function",-0.548991243137888,2.78166310025425,-2.79191886534545,0.00673243232618546,0.999620160567914,-3.47897944615446
"PF3D7_0621700","conserved Plasmodium protein, unknown function",-0.309904853803808,5.33049892747942,-2.76992994662161,0.0071554963090398,0.999620160567914,-2.65800470771845
"PF3D7_1372500","stevor, pseudogene",-0.401701506584205,1.54570207640462,-2.57249588198664,0.0121963430497522,0.999620160567914,-2.95608013542457
"PF3D7_0411200","conserved Plasmodium protein, unknown function",-0.34546597152436,4.16787885848334,-2.45414472328928,0.0165850578784895,0.999620160567914,-3.21931256370338
"PF3D7_1122900","dynein heavy chain, putative",-0.604503423143369,2.55962345160586,-2.40362268937199,0.0188562472960397,0.999620160567914,-3.82647714692013
"PF3D7_0421500","rifin, pseudogene (RIF)",-0.586687825359385,2.356077753004,-2.39818744880271,0.0191164330893899,0.999620160567914,-3.73308284855389
"PF3D7_1415700","serine C-palmitoyltransferase, putative",1.04836448602384,1.51695721299935,2.36881523421258,0.0205787095900064,0.999620160567914,-4.01801581469873
"PF3D7_1003700","conserved Plasmodium protein, unknown function",-0.313924174575209,4.73635464076018,-2.29046558731905,0.0249776011979041,0.999620160567914,-3.50533397220367
"PF3D7_1479000","acyl-CoA synthetase (ACS1a)",0.653573949532031,2.34980681548893,2.27388983282004,0.0260084317764872,0.999620160567914,-4.16430191010349
"PF3D7_1128300","6-phosphofructokinase (PFK11)",-0.425227484828517,2.87992966831647,-2.25198733019297,0.0274280384281774,0.999620160567914,-3.70158966757756
"PF3D7_0319900","conserved Plasmodium protein, unknown function",0.340928921752279,5.00788271322981,2.24118222510313,0.0281531924613923,0.999620160567914,-3.69613492231115
"PF3D7_0212200","mitochondrial ribosomal protein L12 precursor, putative",-0.248933145543472,4.73226078183471,-2.2130772835756,0.0301189456266815,0.999620160567914,-3.64022490535009
"PF3D7_1475900","conserved Plasmodium protein, unknown function",-1.08472123176837,-0.476712176168434,-2.20060692692164,0.0310290813262978,0.999620160567914,-4.34498951370721
"PF3D7_1449300.1",NA,0.209634251710217,7.35583191012942,2.18615453920387,0.0321139546010959,0.999620160567914,-3.55891858296825
"PF3D7_1119100","tRNA m(1)G methyltransferase, putative",-0.272855442646385,5.02745642060961,-2.16129835864859,0.034057556877365,0.999620160567914,-3.63431243321611
"PF3D7_0515700","glideosome-associated protein 40, putative (GAP40)",0.323760918463963,6.08771212110545,2.15970810937391,0.034185328820658,0.999620160567914,-3.58707433569991
"PF3D7_0102200","ring-infected erythrocyte surface antigen (RESA)",0.393222036428075,6.40742159438365,2.12554092351752,0.0370334042009291,0.999620160567914,-3.64401946231549
"PF3D7_0401700","Plasmodium exported protein, unknown function, pseudogene",-0.324501822579254,4.52019989868082,-2.12251849582478,0.0372950079909931,0.999620160567914,-3.64860287612186
"PF3D7_1302900","conserved Plasmodium protein, unknown function",-0.316227478263972,3.98009674263535,-2.11155549952718,0.0382574276857193,0.999620160567914,-3.75708934125957
"PF3D7_1250800","DNA repair protein rhp16, putative",-0.168841833267217,8.12239297184748,-2.09595972709861,0.0396636734737349,0.999620160567914,-3.68243021089883
"PF3D7_0103000","vacuolar protein sorting-associated protein VTA1, putative",-0.724192068810263,0.487769497478921,-2.09495194261572,0.0397560655534002,0.999620160567914,-4.24664643264183
"PF3D7_1013200","conserved Plasmodium protein, unknown function",-0.230477892984683,6.18536202035283,-2.06894433437604,0.042205749398694,0.999620160567914,-3.72241351701389
"PF3D7_1106900","conserved Plasmodium protein, unknown function",-0.855696232452279,0.9374022348706,-2.06883660424913,0.0422161620082734,0.999620160567914,-4.27188792944297
