"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0301600","Plasmodium exported protein (hyp1), unknown function (GEXP21)",2.01030677340059,8.67246799323018,14.9198317222392,1.52190304139173e-23,7.01597302081589e-20,43.1741630135846
"PF3D7_1404800","conserved Plasmodium protein, unknown function",2.66125667336627,9.41119027802222,14.7023737612999,3.34992430864692e-23,7.72157553143116e-20,42.3715915189874
"PF3D7_1134700","DNA-directed RNA polymerase I subunit RPA2, putative (RPA2)",1.68371470410672,8.91777783292819,14.4911689072935,7.25004388004362e-23,8.88928918851384e-20,41.6521870138512
"PF3D7_1215100","conserved Plasmodium protein, unknown function",1.43212987186238,6.24363696107622,14.4433240029605,8.64256231904004e-23,8.88928918851384e-20,41.4511345634955
"PF3D7_0902700","Plasmodium exported protein (PHISTb), unknown function, pseudogene",2.72379561123633,5.32575414389023,14.4135834406773,9.64131148428834e-23,8.88928918851384e-20,41.3331679055214
"PF3D7_1436300","translocon component PTEX150 (PTEX150)",2.28874731074257,10.3299412000037,13.7365192956156,1.19851473082406e-21,9.20858818183157e-19,38.8841653331448
"PF3D7_1125400","mitochondrial import inner membrane translocase subunit TIM44, putative (TIM44)",1.31339589328916,7.14632910475661,13.3918085339388,4.42215789155554e-21,2.91230684001015e-18,37.5986994708553
"PF3D7_0730900","EMP1-trafficking protein (PTP4)",3.2767345759583,10.8304604630674,13.3312808162305,5.57015485106261e-21,3.20980173292483e-18,37.3628445727169
"PF3D7_1237200","conserved Plasmodium protein, unknown function",1.4644347405656,8.15867390941329,13.1517784766149,1.10739067740191e-20,5.67230113646977e-18,36.6945608274946
"PF3D7_1477500","Plasmodium exported protein (PHISTb), unknown function",2.2833656845165,8.28852669572621,12.8764429359174,3.20239559137737e-20,1.47630436762497e-17,35.6193201278542
"PF3D7_0602100","ATP-dependent RNA helicase, putative",1.17699985659481,8.39549189134917,12.7920670711205,4.442444054568e-20,1.86178791741441e-17,35.3265852238209
"PF3D7_1039000","serine/threonine protein kinase, FIKK family (FIKK10.2)",2.27639797197309,8.86626162977273,12.5325510178895,1.22241361764095e-19,4.69610564777063e-17,34.3258404872765
"PF3D7_1251500","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.47265093162019,8.21656900922721,12.449150836465,1.69531874008404e-19,6.01186107060571e-17,34.0029819853007
"PF3D7_0314700","zinc finger protein, putative",1.95457233508699,5.04610727160003,12.4212137627639,1.89195700831492e-19,6.22994414880841e-17,33.8936922206559
"PF3D7_0830700","Plasmodium exported protein (hyp9), unknown function",2.10336272157348,5.88223803658012,12.2751001428741,3.36391708869507e-19,1.02146116379295e-16,33.3079082954908
"PF3D7_1116800","heat shock protein 101 (HSP101)",2.11291837620081,10.9029577886637,12.2618060233676,3.54520143615773e-19,1.02146116379295e-16,33.2750853584972
"PF3D7_0509400","RNA polymerase I (RNAPI)",1.06222011895965,9.81692298411439,12.2412228289922,3.84550519824082e-19,1.04281052728766e-16,33.1953251098371
"PF3D7_1340300","nucleolar complex protein 2, putative",1.52039796994683,8.1233649576808,12.0590120015298,7.91609734784695e-19,2.0274004874208e-16,32.4823024793367
"PF3D7_0214800","conserved Plasmodium membrane protein, unknown function",1.20275673325845,7.75930819727533,11.8264430028151,2.0007680003888e-18,4.85449499041703e-16,31.5666624863675
"PF3D7_1410200","cytidine triphosphate synthetase",1.46063949868466,9.01490429107244,11.7265913206205,2.9848529207537e-18,6.88008598233728e-16,31.1694704720996
"PF3D7_1427100","lipase, putative",1.97430741529877,9.29998914535436,11.675369823887,3.66633985990382e-18,8.04848893055076e-16,30.9706273656999
"PF3D7_1478600","EMP1-trafficking protein (PTP3)",2.2614113104756,8.92726587203563,11.5540139723713,5.97508898837192e-18,1.25205273801793e-15,30.4855610758439
"PF3D7_0716100","protein SDA1, putative (SDA1)",1.41957084496861,7.77385988393019,11.5298691366075,6.5861517059464e-18,1.32009388540926e-15,30.3938717069685
"PF3D7_0726200","serine/threonine protein kinase, FIKK family (FIKK7.1)",2.5538348042913,6.98782136903534,11.5186833438752,6.89020530630063e-18,1.32349360258525e-15,30.3416029341892
"PF3D7_1357700","U3 small nucleolar RNA-associated protein 21, putative (UTP21)",1.1970214791045,7.80951363204682,11.3818595110269,1.19804016323599e-17,2.20918606100716e-15,29.7987297146239
"PF3D7_0921200","conserved Plasmodium membrane protein, unknown function",1.36203982351931,7.59585113007093,11.3236608561003,1.51680351652997e-17,2.68940931200122e-15,29.5682665848378
"PF3D7_0623800","tyrosine kinase-like protein, putative (TKL4)",1.54446708167819,9.99072010354938,11.2802807239881,1.80885417549046e-17,3.08845101815223e-15,29.3887017811039
"PF3D7_1367400","conserved Plasmodium protein, unknown function",1.81072219164464,6.6699012074836,11.2548503326069,2.00574409411819e-17,3.30231438353031e-15,29.2890194458567
"PF3D7_0401600.1","rifin (RIF)",1.87160193642825,8.84300589345849,11.2182854203538,2.32727288601492e-17,3.69956138087199e-15,29.1428299870632
"PF3D7_1302700","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.159964628871,8.52545691521411,11.1761137686043,2.76310542695307e-17,4.24597200608455e-15,28.9680920694738
"PF3D7_1227800","histone S-adenosyl methyltransferase, putative",1.17785417214529,8.62143372090302,11.1349378001218,3.26788440731278e-17,4.85966036055222e-15,28.8019985613904
"PF3D7_0923200","flavodoxin-like protein (CPR)",1.2031617163606,7.49269547388392,11.0800152351731,4.08869068093556e-17,5.89027001222279e-15,28.585963026158
