"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1473700","nucleoporin NUP116/NSP116, putative (NUP116)",1.28922939377799,7.74203295409318,6.31760415657908,2.06245553090833e-08,4.16960795978222e-05,9.09304732873862
"PF3D7_1329500","conserved Plasmodium protein, unknown function",0.696316374874778,10.6819497207076,6.30812449301303,2.14486113280964e-08,4.16960795978222e-05,9.03062986097022
"PF3D7_0501400","interspersed repeat antigen (FIRA)",1.58430594612323,11.6246131257279,6.25115880939215,2.71341081981489e-08,4.16960795978222e-05,8.78610747041526
"PF3D7_0114000","exported protein family 1 (EPF1)",2.1963294781514,4.92828704182669,5.94906968921852,9.35491695111525e-08,0.000107815417861603,7.60140211327335
"PF3D7_1246300","conserved Plasmodium protein, unknown function",1.14919144093927,7.05350724606553,5.80602951005357,1.67090731758449e-07,0.000147845237976601,7.09814985723423
"PF3D7_0918400","conserved Plasmodium protein, unknown function",1.99396841542647,1.46230952991956,5.77106036862418,1.92423303223341e-07,0.000147845237976601,6.3106432054948
"PF3D7_1372100","Plasmodium exported protein (PHISTb), unknown function (GEXP04)",1.39320857270082,3.5447847700298,5.64516635291826,3.19155073607913e-07,0.000210186412761782,6.36085563856693
"PF3D7_1229300","conserved Plasmodium protein, unknown function",1.22411138693019,5.90567508964924,5.30190661640238,1.24382380195854e-06,0.00071675346587861,5.23542346332786
"PF3D7_1372000","Plasmodium exported protein (PHISTa), unknown function",1.09073296118042,5.86211813416843,5.1030024994057,2.696438153166e-06,0.00130650524484599,4.39380966080874
"PF3D7_0831200","DnaJ protein, putative",0.835915411299768,7.56629794372593,5.09010246029527,2.83406777623859e-06,0.00130650524484599,4.30218275882821
"PF3D7_1445800","conserved Plasmodium membrane protein, unknown function",1.81981823894607,2.42904636573673,4.98933746782333,4.17372159619094e-06,0.0016902309285821,3.76668716936648
"PF3D7_1038800","RESA-like protein with PHIST and DnaJ domains",1.10308037490508,6.20919310749185,4.9755454387115,4.39973343665623e-06,0.0016902309285821,4.05737520949526
"PF3D7_0204900","ubiE/COQ5 methyltransferase, putative",-0.87131237528541,2.07281808352515,-4.90750541295395,5.70196482422513e-06,0.00198559112612215,3.82099943127279
"PF3D7_1142100","conserved Plasmodium protein, unknown function",0.567924155705106,9.34228891535492,4.89277406809265,6.02999474310414e-06,0.00198559112612215,3.57257759851357
"PF3D7_0622300","vacuolar transporter chaperone, putative",0.758330700413865,4.07128795243647,4.86291234184853,6.75249188042891e-06,0.0019865727225105,3.65125734477989
"PF3D7_1222600","transcription factor with AP2 domain(s) (AP2-G)",1.85601924472896,3.63468192738794,4.85739925608943,6.89482940567635e-06,0.0019865727225105,3.40242916554634
"PF3D7_0902300","serine/threonine protein kinase, FIKK family (FIKK9.4)",1.12919595311071,7.44940916483175,4.82435472543222,7.8114439495521e-06,0.00211827980043736,3.36249381796316
"PF3D7_1461800","conserved Plasmodium protein, unknown function",1.52062595510075,4.7919125231852,4.770183499142,9.57737925857677e-06,0.00245287324344661,3.34164015714529
"PF3D7_0417200","bifunctional dihydrofolate reductase-thymidylate synthase (DHFR-TS)",-0.738516348482325,3.95487438890446,-4.73613337856481,1.08807359655598e-05,0.00256979751410964,3.09842335128594
"PF3D7_0606700","coatomer alpha subunit, putative",0.349624705329145,9.3051089870128,4.72962599087077,1.11487961566579e-05,0.00256979751410964,3.00395446561225
"PF3D7_0113800","DBL containing protein, unknown function",1.47039844862537,5.44123518823243,4.68588304974673,1.31252780317919e-05,0.00288131103459813,3.05049127747677
"PF3D7_0411000","conserved Plasmodium protein, unknown function",0.748172329123038,8.500637030638,4.64536754007105,1.52578364865022e-05,0.00319721028194432,2.69864386206733
"PF3D7_0815900","dihydrolipoyl dehydrogenase, apicoplast (aLipDH)",1.64176712956388,1.37384477641791,4.57983421951587,1.94400906766386e-05,0.0035413588656132,2.33427417983056
"PF3D7_0316400","conserved Plasmodium protein, unknown function",-0.585755099486405,4.56431705274631,-4.5765346676265,1.96778187362005e-05,0.0035413588656132,2.5498516086326
"PF3D7_0628300.1",NA,-0.557671213954043,7.71232594421205,-4.56083406918581,2.08482997769897e-05,0.0035413588656132,2.38885434642373
"PF3D7_1427100","lipase, putative",0.738476359274591,9.29998914535436,4.55582857791222,2.12354881608629e-05,0.0035413588656132,2.38019356796255
"PF3D7_1402800","conserved Plasmodium protein, unknown function",0.556342478454633,8.55675602447092,4.55252181057734,2.14950999818064e-05,0.0035413588656132,2.36740264234768
"PF3D7_1475700","tubulin epsilon chain, putative",1.33619993161692,3.04526063783294,4.54940833182474,2.17423548556964e-05,0.0035413588656132,2.58538756586173
"PF3D7_1456500","conserved Plasmodium protein, unknown function",-0.576222205062541,4.85046397185444,-4.54278552317907,2.22775286557013e-05,0.0035413588656132,2.3740987779255
"PF3D7_0913300","conserved Plasmodium protein, unknown function",0.485174014359281,7.73763226184637,4.51297081664176,2.48495333556428e-05,0.00381854495898377,2.21769863593291
"PF3D7_1200700","acyl-CoA synthetase (ACS7)",0.838140799039617,9.89683676252232,4.49639195101491,2.64021932670701e-05,0.00392626164390945,2.16498856184337
"PF3D7_0214300","conserved Plasmodium protein, unknown function",0.926731834032079,6.13632878684273,4.47744399316316,2.829218755411e-05,0.00399333143978718,2.24648713071062
"PF3D7_0319900","conserved Plasmodium protein, unknown function",0.574025710276931,5.00788271322981,4.47420775934888,2.86278591539067e-05,0.00399333143978718,2.26235640449378
"PF3D7_0622900","transcription factor with AP2 domain(s), putative (ApiAP2)",0.64539244769222,9.28850782474724,4.45245086271635,3.09870136748614e-05,0.00399333143978718,2.02392135699174
"PF3D7_0517500","UTP--glucose-1-phosphate uridylyltransferase, putative",1.88605789447259,3.75851881906638,4.44791736597495,3.15018170479283e-05,0.00399333143978718,2.21355256223515
"PF3D7_0302300","erythrocyte membrane protein 1 (PfEMP1), pseudogene",1.05087527575418,6.24641482570096,4.44748389703479,3.15514721919591e-05,0.00399333143978718,2.24454081095702
"PF3D7_0822700","conserved Plasmodium protein, unknown function",1.01105303900308,3.07818696540377,4.4431631150701,3.20505994082702e-05,0.00399333143978718,2.22093606753463
"PF3D7_0936300","ring-exported protein 3 (REX3)",0.963408202628366,9.70652887104096,4.42865286311916,3.37834723918905e-05,0.00399672188597683,1.92601425412722
"PF3D7_1205500","zinc finger protein, putative",0.466703227437333,8.83484178869003,4.42842214140104,3.38117469746413e-05,0.00399672188597683,1.92733319511022
"PF3D7_0902500","serine/threonine protein kinase, FIKK family (FIKK9.6)",1.17291945066906,6.1601516469673,4.41012457962538,3.6128675642272e-05,0.00416382986777185,2.12817978754549
"PF3D7_0301800","Plasmodium exported protein, unknown function",1.35212696961503,5.54377440846126,4.40048331576741,3.74106839080099e-05,0.00420642080038843,2.09192636754754
"PF3D7_1372300","Plasmodium exported protein (PHIST), unknown function",0.986932304778461,6.52029622986594,4.39311962120461,3.84194334639382e-05,0.00421699019687512,1.94524455677169
"PF3D7_1353200","membrane associated histidine-rich protein (MAHRP2)",0.970453606267762,7.71209749634087,4.38208369756884,3.99807638862097e-05,0.00422140667918517,1.84952278154986
"PF3D7_1317100","DNA replication licensing factor MCM4 (MCM4)",-0.537239517812178,6.22663910669742,-4.37994010966181,4.02910832720493e-05,0.00422140667918517,1.76528911220755
"PF3D7_0305800","P-loop containing nucleoside triphosphate hydrolase, putative",1.13126212064255,3.04147691619311,4.36465934213437,4.25718319747946e-05,0.00436124767564007,1.9643527469693
"PF3D7_0506900","rhomboid protease ROM4 (ROM4)",0.843922658423394,5.8594986320185,4.35528175462144,4.40328969602352e-05,0.00441286206492792,1.81199413527648
"PF3D7_1138700","conserved Plasmodium protein, unknown function",0.672674631608571,8.22545585104569,4.33814775320169,4.68288334988701e-05,0.0045160387474136,1.61398992914674
"PF3D7_0321900","cyclic amine resistance locus protein (CARL)",0.311871260190113,8.09015869241197,4.33468147452765,4.74150057772124e-05,0.0045160387474136,1.60452344770474
"PF3D7_0513800","ras-related protein Rab-1A (RAB1a)",-0.67551481185899,3.56336365019443,-4.33125584574272,4.80012795278235e-05,0.0045160387474136,1.73879373410672
"PF3D7_0830600","Plasmodium exported protein (PHISTc), unknown function",1.00310819012086,7.38676691164814,4.29226969512301,5.51878587626029e-05,0.00508832057791199,1.57767336299476
"PF3D7_1401300","aminopeptidase, putative",0.682581948282573,4.51058313459003,4.26734070357895,6.03174743314328e-05,0.00539407322720078,1.46588157706457
"PF3D7_0318300","conserved Plasmodium protein, unknown function",0.388662781504163,7.72025937810267,4.26043766002489,6.1817532309576e-05,0.00539407322720078,1.36166960957474
"PF3D7_1335900","thrombospondin-related anonymous protein (TRAP)",1.84615845116772,0.822256720111089,4.25954424503115,6.20142908984038e-05,0.00539407322720078,0.972448827724667
"PF3D7_0606000","conserved Plasmodium protein, unknown function",0.648971511867652,8.91984946841968,4.24620175582109,6.50257526214367e-05,0.00555127258490413,1.30633512361773
"PF3D7_1359900","conserved Plasmodium membrane protein, unknown function",0.449029949272687,8.79779636599787,4.23568374257006,6.74988594200296e-05,0.00565763167138793,1.27076101317078
"PF3D7_0502400","merozoite surface protein 8 (MSP8)",1.07546510889385,7.41841014447843,4.23019871705016,6.88243642792274e-05,0.00566571998798639,1.30924788754749
"PF3D7_0821100","protein kinase 1 (PK1)",0.39554205632446,8.22751031885351,4.21491797089707,7.26510521888598e-05,0.0058758131682569,1.19974343206935
"PF3D7_0215300","acyl-CoA synthetase (ACS8)",0.957254425454205,5.80313185384089,4.19896441407447,7.68652295150719e-05,0.00606077851283142,1.32156373085713
"PF3D7_1234700","CPW-WPC family protein",0.844108097990301,3.18306719074203,4.19638842586612,7.75674473442633e-05,0.00606077851283142,1.41955322301556
"PF3D7_0523800","transporter, putative",0.584088005634408,6.37474858440391,4.17420998259103,8.38749987179592e-05,0.00642954978520481,1.18309088705935
"PF3D7_0410000","erythrocyte vesicle protein 1 (EVP1)",0.823420956044384,8.66224024983798,4.17016862348202,8.50764722120376e-05,0.00642954978520481,1.05495414465646
"PF3D7_1221000","histone-lysine N-methyltransferase, H3 lysine-4 specific (SET10)",-0.554851878713571,5.6573863649704,-4.15837178932747,8.86793439768403e-05,0.00652594766053349,1.02885008464108
