"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1215100","conserved Plasmodium protein, unknown function",1.94031536049028,6.24363696107622,17.8856875304659,5.82608661910365e-28,2.68582593140678e-24,53.1507594081753
"PF3D7_1125400","mitochondrial import inner membrane translocase subunit TIM44, putative (TIM44)",1.87547388209445,7.14632910475661,17.6415749226703,1.29237553858091e-27,2.978925616429e-24,52.4217355735526
"PF3D7_0301600","Plasmodium exported protein (hyp1), unknown function (GEXP21)",2.34027098097378,8.67246799323018,16.5843136891529,4.42219774695531e-26,6.79544387115466e-23,48.9688260583835
"PF3D7_1134700","DNA-directed RNA polymerase I subunit RPA2, putative (RPA2)",1.94987276099353,8.91777783292819,16.0920960721578,2.39947136587929e-25,2.76539074917589e-22,47.3168203575686
"PF3D7_0602100","ATP-dependent RNA helicase, putative",1.48342095414708,8.39549189134917,15.7280976359399,8.54445160571346e-25,7.87798438046781e-22,46.0707707479815
"PF3D7_1237200","conserved Plasmodium protein, unknown function",1.82018714736555,8.15867390941329,15.2011098013723,5.53425518113492e-24,4.25215273083867e-21,44.2065102119462
"PF3D7_0902700","Plasmodium exported protein (PHISTb), unknown function, pseudogene",3.09017520497952,5.32575414389023,15.1181245100283,7.45108055594555e-24,4.90706876612985e-21,43.8841844622225
"PF3D7_0923200","flavodoxin-like protein (CPR)",1.76230129120722,7.49269547388392,15.0559936496548,9.31472293673664e-24,5.36760909229449e-21,43.6934749908739
"PF3D7_1251500","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.75948102594488,8.21656900922721,14.0377931961162,3.87684612219029e-22,1.98580673592191e-19,40.01327638352
"PF3D7_0730900","EMP1-trafficking protein (PTP4)",3.4002563594318,10.8304604630674,13.9395910881669,5.59368777635755e-22,2.57869006490083e-19,39.6534749172059
"PF3D7_0921200","conserved Plasmodium membrane protein, unknown function",1.77719413555927,7.59585113007093,13.8316453654019,8.38170783667661e-22,2.9711673808829e-19,39.2506268556082
"PF3D7_1039000","serine/threonine protein kinase, FIKK family (FIKK10.2)",2.76069812106813,8.86626162977273,13.8266030688637,8.54185953200918e-22,2.9711673808829e-19,39.2290620466001
"PF3D7_1410200","cytidine triphosphate synthetase",1.75160590249566,9.01490429107244,13.8241953861964,8.61941725395645e-22,2.9711673808829e-19,39.2241526841809
"PF3D7_1302700","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.48493927662111,8.52545691521411,13.8120073153305,9.0230679679741e-22,2.9711673808829e-19,39.1796179466068
"PF3D7_0401600.1","rifin (RIF)",2.30190887340248,8.84300589345849,13.7712429098652,1.05170183423737e-21,3.23223030388951e-19,39.0274219462037
"PF3D7_0509400","RNA polymerase I (RNAPI)",1.18315408819673,9.81692298411439,13.7480951342661,1.14740549048075e-21,3.30596206944767e-19,38.9403454366059
"PF3D7_0716100","protein SDA1, putative (SDA1)",1.87772089510841,7.77385988393019,13.6996575989353,1.37708733270434e-21,3.7343368257453e-19,38.7449647186875
