"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0532600","Plasmodium exported protein, unknown function",1.25938370965868,1.63919531733636,8.36118657127143,3.66176423127586e-12,1.68807331061817e-08,17.3373092245684
"PF3D7_0309900","conserved Plasmodium protein, unknown function",-0.978620682049868,3.2226792953808,-7.98167729001802,1.84664986267678e-11,4.25652793346999e-08,15.8136640095458
"PF3D7_0626400","Sec14 domain containing protein",-0.826226070402801,3.8580770123239,-7.80657075651624,3.89429147398147e-11,5.98422789835153e-08,15.1321593188996
"PF3D7_1322300","translation initiation factor EIF-2B subunit related",-0.807497444972768,4.32657709272728,-7.57806113421775,1.0298676940721e-10,1.14147598241483e-07,14.1955244285282
"PF3D7_1025500","conserved Plasmodium protein, unknown function",-0.927624336622304,3.38156618760577,-7.51523238576246,1.34512103610692e-10,1.14147598241483e-07,13.9189160324071
"PF3D7_1411400","plastid replication-repair enzyme (PREX)",-0.981841957612219,4.82481478120978,-7.46413452210563,1.67120361073411e-10,1.14147598241483e-07,13.7280774235283
"PF3D7_1148000","serine/threonine protein kinase, putative",-0.879988131690803,4.11828101875969,-7.45240863489694,1.7565243020738e-10,1.14147598241483e-07,13.6800033736293
"PF3D7_1234600","conserved Plasmodium protein, unknown function",-0.934252772785162,3.77823410916074,-7.42055849641491,2.01083607529181e-10,1.14147598241483e-07,13.5494659424306
"PF3D7_1037000","DNA polymerase zeta catalytic subunit, putative",-0.79968925318387,5.10050939126576,-7.39221038725447,2.26789501581021e-10,1.14147598241483e-07,13.4332887751697
"PF3D7_1015400","conserved Plasmodium protein, unknown function",-0.792315376089276,3.45594124462978,-7.37150802877267,2.47608672975018e-10,1.14147598241483e-07,13.3485985377282
"PF3D7_0319400","kinesin-8, putative",-0.86539127532531,4.2168900558593,-7.32297342034525,3.04190955447651e-10,1.27483664055788e-07,13.1499729341128
"PF3D7_1314200","telomerase reverse transcriptase (TERT)",-1.00339399373739,3.54943098580142,-7.25667139239014,4.02852689928983e-10,1.54762575047718e-07,12.8792252850222
"PF3D7_0314200","conserved Plasmodium protein, unknown function",-0.883414424955903,3.14411441028571,-7.100374697938,7.80237283493411e-10,2.76684144377279e-07,12.2426443781712
"PF3D7_0509100","chromosome condensation protein, putative",-0.85025753153311,5.11507694098203,-6.83240353519822,2.41212472053054e-09,7.47078796425412e-07,11.1553539306482
"PF3D7_1445300","mitochondrial ribosomal protein S29 precursor, putative",-0.835242596186008,3.84519055757673,-6.80703880661651,2.68313746583319e-09,7.47078796425412e-07,11.0542896249258
"PF3D7_1426600","conserved Plasmodium protein, unknown function",-0.895723567039879,2.47577792258576,-6.80313739534501,2.72742684693968e-09,7.47078796425412e-07,11.0359749956104
"PF3D7_1214100","GPI ethanolamine phosphate transferase 3, putative (PIGO)",-0.8685823594116,4.19972304496263,-6.80074413200586,2.75495434690499e-09,7.47078796425412e-07,11.0233778604924
"PF3D7_1020600","conserved Plasmodium membrane protein, unknown function",-0.691018051878981,4.5851023737754,-6.76435488495168,3.20918407763793e-09,8.21907699883938e-07,10.8813851918981
"PF3D7_0913600","conserved Plasmodium protein, unknown function",-0.781759830696102,3.03772210573644,-6.69829840631585,4.23204100128798e-09,1.02682679031251e-06,10.6140675619242
"PF3D7_1368800","DNA repair endonuclease, putative (ERCC4)",-0.757539769810324,3.88115105136875,-6.66759336838398,4.81202613814034e-09,1.10917202484135e-06,10.4864967899015
"PF3D7_0831900","Plasmodium exported protein (PHIST), unknown function, pseudogene",0.875771581499825,5.72184847365124,6.58603212326709,6.76475353071443e-09,1.48502446555207e-06,10.1643610925708
"PF3D7_0619300","conserved Plasmodium protein, unknown function",-0.810721710803597,3.97641438798357,-6.51176214195201,9.21797399342173e-09,1.93158455043974e-06,9.8604298178853
"PF3D7_1466600","conserved Plasmodium protein, unknown function",1.5258068791174,3.05190129676796,6.47589055141984,1.0701081836619e-08,2.03033824097207e-06,9.44472093903707
"PF3D7_1428900","conserved Plasmodium protein, unknown function",-0.663376579178714,4.7209705838888,-6.47089338811957,1.09256592384613e-08,2.03033824097207e-06,9.6942397469352
"PF3D7_1130500","conserved Plasmodium protein, unknown function",-0.658948990298463,3.54499324381098,-6.46903179456687,1.10105110681783e-08,2.03033824097207e-06,9.68914085954362
