"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1473700","nucleoporin NUP116/NSP116, putative (NUP116)",1.56708066198285,7.74203295409318,7.7159320938111,5.72851409956865e-11,2.64084499990115e-07,14.6944960397206
"PF3D7_1329500","conserved Plasmodium protein, unknown function",0.790659614119479,10.6819497207076,7.13869367681719,6.63614232723162e-10,1.33630122543226e-06,12.3908417659541
"PF3D7_0824500","conserved Plasmodium protein, unknown function",-1.01948019137051,3.01595395237602,-7.07469137589418,8.69610341929886e-10,1.33630122543226e-06,12.0945581358654
"PF3D7_1467300","1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR)",-1.07286354739257,3.29027767695315,-6.99356959605719,1.22441915534304e-09,1.41114307653285e-06,11.6859794544977
"PF3D7_1401300","aminopeptidase, putative",1.19052502890545,4.51058313459003,6.93540569402654,1.56432010829192e-09,1.44230313984515e-06,11.5317852622847
"PF3D7_1372000","Plasmodium exported protein (PHISTa), unknown function",1.65940256497922,5.86211813416843,6.8896137674232,1.89667898163729e-09,1.45728168422465e-06,11.3484564576655
"PF3D7_1370300","membrane associated histidine-rich protein (MAHRP1)",1.43617787883393,9.3354700791254,6.4649949163357,1.11967651991378e-08,6.671666524878e-06,9.68436476853008
"PF3D7_1226600","proliferating cell nuclear antigen 2 (PCNA2)",-1.06014748323443,3.28069867652116,-6.45694135023781,1.15777293273371e-08,6.671666524878e-06,9.65338097846114
"PF3D7_1401500","lysophospholipase, putative",1.33429141044326,5.01542401071737,6.26444908779068,2.56868840280323e-08,1.31573928188032e-05,8.89651663720556
"PF3D7_1314300","conserved Plasmodium protein, unknown function",-0.74682119882756,2.84695718285165,-6.17998865830438,3.6372679491919e-08,1.67678052457747e-05,8.53918417999853
"PF3D7_0411000","conserved Plasmodium protein, unknown function",0.967724796775365,8.500637030638,6.05429129765001,6.090023019532e-08,2.26433444777376e-05,8.06235473450679
"PF3D7_0220300","Plasmodium exported protein, unknown function",0.971207559720897,4.51055348472918,6.05248184272113,6.1352508531049e-08,2.26433444777376e-05,8.05821390573595
"PF3D7_1353200","membrane associated histidine-rich protein (MAHRP2)",1.54030513932238,7.71209749634087,6.03274339871053,6.6507199728386e-08,2.26433444777376e-05,7.97902966639204
"PF3D7_0105800","conserved Plasmodium protein, unknown function",-0.726370245307031,4.05420332210886,-6.02456992571049,6.87650374595068e-08,2.26433444777376e-05,7.9615960091963
"PF3D7_0501400","interspersed repeat antigen (FIRA)",1.49610793923024,11.6246131257279,5.91054712317714,1.0941061590007e-07,3.36255292866216e-05,7.5007568431021
"PF3D7_1246300","conserved Plasmodium protein, unknown function",1.20481086545373,7.05350724606553,5.89258012935661,1.17690174018836e-07,3.39094813891771e-05,7.44997446880482
"PF3D7_0936300","ring-exported protein 3 (REX3)",1.28562794286626,9.70652887104096,5.86251618138962,1.32949891427123e-07,3.50054490379047e-05,7.31322201523224
"PF3D7_0410000","erythrocyte vesicle protein 1 (EVP1)",1.15307791055666,8.66224024983798,5.85568527793117,1.36680712078587e-07,3.50054490379047e-05,7.28601343617274
"PF3D7_0316400","conserved Plasmodium protein, unknown function",-0.650391652544646,4.56431705274631,-5.80123604238848,1.70358026716955e-07,4.13342370086928e-05,7.08523123539613
"PF3D7_1442200","GTP-binding protein, putative",-0.782536469964564,3.65335733281954,-5.76893592690046,1.94078940918065e-07,4.47351958816141e-05,6.97999426079999
"PF3D7_1213900","conserved Plasmodium protein, unknown function",0.54711740214098,8.74742543234293,5.73727582416164,2.20484230058979e-07,4.82120017217262e-05,6.83830857495182
"PF3D7_1326000","conserved Plasmodium protein, unknown function",-1.00876515300983,2.31443870676115,-5.72669145117379,2.3007896700173e-07,4.82120017217262e-05,6.75584639016821
"PF3D7_0730800.1","Plasmodium exported protein, unknown function",1.20094726615488,9.73233084702064,5.69834739534493,2.57847909269402e-07,5.16816896405193e-05,6.68001745635209
"PF3D7_0113800","DBL containing protein, unknown function",1.76209137941547,5.44123518823243,5.67324485211413,2.85184252825904e-07,5.29258711160215e-05,6.51908272454011
"PF3D7_0114000","exported protein family 1 (EPF1)",2.13826733862203,4.92828704182669,5.67164810391382,2.87016654642199e-07,5.29258711160215e-05,6.42833828483333
"PF3D7_1001200","acyl-CoA binding protein, isoform 2, ACBP2 (ACBP2)",-1.15007905430236,2.10637480039419,-5.64965769885134,3.13464924514577e-07,5.55797423850846e-05,6.51709295238528
"PF3D7_1305000","conserved Plasmodium protein, unknown function",-0.609222340268975,5.33515265530271,-5.6191728265116,3.5414263986066e-07,6.04665766576905e-05,6.37767603504409
"PF3D7_0113700","heat shock protein 40, type II (HSP40)",1.00527862057168,8.02259114894984,5.5677421957262,4.34871341866603e-07,7.15984602144657e-05,6.17889486402748
"PF3D7_0502400","merozoite surface protein 8 (MSP8)",1.48305966285924,7.41841014447843,5.52762084245541,5.10200898889594e-07,8.1104349789001e-05,6.06156617320056
"PF3D7_1469800","conserved Plasmodium protein, unknown function",-1.05999575690296,2.4688316030767,-5.51683679984581,5.32550209113811e-07,8.18352154671557e-05,6.028162114047
"PF3D7_0501300","skeleton-binding protein 1 (SBP1)",1.35401529417424,11.4306600409157,5.49776739236259,5.74453062510258e-07,8.54267296184609e-05,5.92992552292695
"PF3D7_0902300","serine/threonine protein kinase, FIKK family (FIKK9.4)",1.33451405407296,7.44940916483175,5.43906013388159,7.24892222569135e-07,0.000104429785813866,5.72268127272424
"PF3D7_0202500","early transcribed membrane protein 2 (ETRAMP2)",1.27368406100735,9.38077353346045,5.40761533662232,8.20774475043611e-07,0.000110808994418385,5.57181041811135
"PF3D7_0628800","glutamyl-tRNA(Gln) amidotransferase subunit B, putative (GATB)",-0.740307546538534,3.23412169187075,-5.39903376696687,8.49039728162771e-07,0.000110808994418385,5.56014112508481
"PF3D7_0809400","conserved Plasmodium protein, unknown function",-0.710425919199789,3.57998832932814,-5.39678566790861,8.56601153607475e-07,0.000110808994418385,5.57532142165143
"PF3D7_1115800","conserved Plasmodium protein, unknown function",1.11652147712855,8.43477850335478,5.38741940278182,8.88823243108519e-07,0.000110808994418385,5.5099402242603
"PF3D7_0913300","conserved Plasmodium protein, unknown function",0.579234052987716,7.73763226184637,5.38726726236624,8.8935635433411e-07,0.000110808994418385,5.49309005506021
"PF3D7_0927600","conserved Plasmodium protein, unknown function",-0.701530987813181,4.73136034910909,-5.36817858783845,9.58799138162671e-07,0.000113748982839975,5.43960491969994
"PF3D7_1365400","ubiquitin-activating enzyme (Uba2)",0.618838825700991,4.62702285593458,5.36725218922588,9.62301590186339e-07,0.000113748982839975,5.47432749907301
"PF3D7_1401400","early transcribed membrane protein 14.1 (ETRAMP14)",1.28389909704296,9.86514450165582,5.34087055976151,1.06749456020485e-06,0.000120178165689372,5.32102125749688
"PF3D7_0810200","ABC1 family, putative (ABCK1)",-0.83835363929042,3.10423948678497,-5.34055241495623,1.06882967315927e-06,0.000120178165689372,5.36892586172586
"PF3D7_1364600","aldehyde reductase, putative",-0.643489806422233,3.58740187546355,-5.31919151167115,1.16232653702955e-06,0.000127579174659672,5.29892151912532
"PF3D7_1449300.1",NA,0.493930654056352,7.35583191012942,5.30442150628633,1.23162645602004e-06,0.000132041813075637,5.19333075705536
"PF3D7_1455700","conserved Plasmodium protein, unknown function",-0.911421094937951,3.01377511255237,-5.29184103447986,1.29384117535553e-06,0.000135559268599749,5.19073855586543
"PF3D7_0211900","conserved Plasmodium protein, unknown function",-0.927859184737765,2.37354433809302,-5.27169930277355,1.39993102589122e-06,0.000142236204344673,5.09548970158034
"PF3D7_0907100","conserved Plasmodium protein, unknown function",-0.70264448678468,3.2143753117723,-5.2660557640934,1.43115802977896e-06,0.000142236204344673,5.09955855256144
"PF3D7_0918400","conserved Plasmodium protein, unknown function",1.86279708543515,1.46230952991956,5.26268568300712,1.45013049982639e-06,0.000142236204344673,4.1901595587389
"PF3D7_0215300","acyl-CoA synthetase (ACS8)",1.24287423500942,5.80313185384089,5.24601504571043,1.54767273369412e-06,0.00014864106879854,5.03126603079637
"PF3D7_0204900","ubiE/COQ5 methyltransferase, putative",-0.746257823184948,2.07281808352515,-5.22285770445786,1.69393039962377e-06,0.000158540613628634,4.94654430624917
"PF3D7_1475700","tubulin epsilon chain, putative",1.59157746567973,3.04526063783294,5.21900736058885,1.71952943198085e-06,0.000158540613628634,4.70806659543671
"PF3D7_0301700","Plasmodium exported protein, unknown function",0.827091093899158,7.73425240280949,5.19388235921627,1.89614285598617e-06,0.000168951619114161,4.7863965659951
"PF3D7_1026300","conserved Plasmodium protein, unknown function",-0.833307737002884,3.00143199995959,-5.18959706486622,1.92799254913693e-06,0.000168951619114161,4.7997619556933
"PF3D7_1124500","pyruvate dehydrogenase E1 component subunit alpha (pdhA)",-0.591840818210813,4.20599487177077,-5.18768215050767,1.94239388569426e-06,0.000168951619114161,4.79676034786225
"PF3D7_1312400","translation initiation factor IF-2, putative (IF2a)",-0.883930263155791,2.15099352207078,-5.17626046588585,2.0305092663915e-06,0.000171065953864272,4.77161781078289
"PF3D7_1205500","zinc finger protein, putative",0.547833567412263,8.83484178869003,5.17050464272971,2.07638768042599e-06,0.000171065953864272,4.68833034038328
"PF3D7_1404800","conserved Plasmodium protein, unknown function",0.870298213659216,9.41119027802222,5.1703015892459,2.0780246022558e-06,0.000171065953864272,4.69532395947002
"PF3D7_1107800","transcription factor with AP2 domain(s) (ApiAP2)",0.838770041702679,9.56986373581024,5.13523131095411,2.38057496818547e-06,0.000188696342545005,4.59917783299336
"PF3D7_0606000","conserved Plasmodium protein, unknown function",0.784602705322961,8.91984946841968,5.1288421493407,2.44016537642053e-06,0.000188696342545005,4.53286594604705
"PF3D7_0616200","kinetochore protein NDC80, putative (NDC80)",-0.603258109871857,3.99655985312774,-5.12615465105135,2.46566572817976e-06,0.000188696342545005,4.56958089549706
"PF3D7_0926100","protein kinase, putative",0.523282419292416,9.74686760738947,5.12338276383285,2.49224038292548e-06,0.000188696342545005,4.5319939330681
"PF3D7_1402800","conserved Plasmodium protein, unknown function",0.626786446504334,8.55675602447092,5.1204112158742,2.52104099572161e-06,0.000188696342545005,4.50742610549371
"PF3D7_0917500","conserved Plasmodium protein, unknown function",-0.651261100791498,3.40444351217427,-5.11869922862043,2.53778161340353e-06,0.000188696342545005,4.55207607239378
"PF3D7_1221800","conserved Plasmodium protein, unknown function",-0.699557250926548,3.87140227766098,-5.11240614276226,2.60025978965028e-06,0.000190272978258537,4.53053531141533
"PF3D7_1138700","conserved Plasmodium protein, unknown function",0.792739962291173,8.22545585104569,5.10711796200558,2.65392462621017e-06,0.000191165508231701,4.45041767231778
"PF3D7_0932800","conserved Plasmodium protein, unknown function",0.473658284067307,8.10221885320331,5.09928128877658,2.73545296162817e-06,0.000194006740817013,4.42962860212097
"PF3D7_1415000","uracil-DNA glycosylase (UDG)",-0.88761329627441,2.34537086738958,-5.08099881074412,2.9353121101163e-06,0.000205027103449032,4.42603988894386
"PF3D7_0920200","CS domain protein, putative",-0.557481006764032,3.92518572813585,-5.06209368415499,3.15700941998592e-06,0.000217221095912464,4.3188332858909
"PF3D7_1200700","acyl-CoA synthetase (ACS7)",0.941978831468234,9.89683676252232,5.05334370162296,3.26509189334075e-06,0.000221354023945601,4.25636538309058
"PF3D7_1015400","conserved Plasmodium protein, unknown function",-0.635265593313197,3.45594124462978,-5.03030635840225,3.56728069046946e-06,0.000238335709899482,4.23398388569382
"PF3D7_1102300","Plasmodium exported protein, unknown function",1.67756787467342,3.26057495213724,5.00787066590436,3.88782112292155e-06,0.000256040791095262,3.97201223016942
"PF3D7_1472800","conserved Plasmodium protein, unknown function",-0.732556056342226,4.42873469505745,-4.99876397660774,4.02582467219732e-06,0.000261395094913094,4.12102571036074
"PF3D7_0935600","gametocytogenesis-implicated protein (GIG)",1.21953011062514,8.40598582241658,4.98325262871553,4.27199885048928e-06,0.000273526593066049,4.08103671159517
"PF3D7_0622900","transcription factor with AP2 domain(s), putative (ApiAP2)",0.721866085955599,9.28850782474724,4.96278679374708,4.61944487625406e-06,0.000291721107938784,3.93559357182561
"PF3D7_1411400","plastid replication-repair enzyme (PREX)",-0.672171215080279,4.82481478120978,-4.95358399005882,4.78454781375399e-06,0.000298064397586566,3.90699375024193
"PF3D7_0302300","erythrocyte membrane protein 1 (PfEMP1), pseudogene",1.17330095718868,6.24641482570096,4.94886117762534,4.87150403772947e-06,0.000299435114852438,3.93209895862884
"PF3D7_1449400","crossover junction endonuclease MUS81, putative (MUS81)",-0.720376770431207,3.91552210351478,-4.94226695768775,4.99550653721359e-06,0.000303016909691509,3.90658489229866
"PF3D7_1238900","protein kinase 2 (PK2)",0.706458802265876,4.79092973819013,4.92685680914547,5.29744644496869e-06,0.000317158806640333,3.84149736596408
"PF3D7_1338600","conserved Plasmodium protein, unknown function",-0.591042717667745,5.20038120506177,-4.90463161082857,5.76455713535218e-06,0.000340700107615045,3.72091836675428
"PF3D7_1221900","conserved Plasmodium membrane protein, unknown function",1.03974927593202,8.99712094666062,4.89928691298261,5.8827568272204e-06,0.000343284923715013,3.69764935738486
"PF3D7_1427100","lipase, putative",0.792295274091193,9.29998914535436,4.89558775924265,5.96594817643645e-06,0.00034378776366715,3.6879073577121
"PF3D7_0318300","conserved Plasmodium protein, unknown function",0.441404684831269,7.72025937810267,4.89160393440201,6.05682722240526e-06,0.000344715722164053,3.66724782061331
"PF3D7_1413400","30S ribosomal protein S9, putative",-0.668987439229003,3.46519015684568,-4.88520870574817,6.20555093984181e-06,0.000348873046739887,3.71375426849274
"PF3D7_1222600","transcription factor with AP2 domain(s) (AP2-G)",1.83909666071358,3.63468192738794,4.86585458421573,6.67770736317179e-06,0.000368175312558259,3.1902618703104
"PF3D7_0416300","DNA helicase MCM9, putative (MCM9)",-0.56156861971099,4.8041238149838,-4.86463460968739,6.70861740887067e-06,0.000368175312558259,3.58747485765281
"PF3D7_1201100","RESA-like protein with PHIST and DnaJ domains",0.973196593551301,5.75791039299568,4.84576474208543,7.2048935598815e-06,0.000390759521306514,3.50497113032291
"PF3D7_1322300","translation initiation factor EIF-2B subunit related",-0.54241916423435,4.32657709272728,-4.83687657984731,7.4508998803468e-06,0.000399402888934869,3.49558243912028
"PF3D7_0214800","conserved Plasmodium membrane protein, unknown function",0.477030165756529,7.75930819727533,4.81844908612741,7.98734232857524e-06,0.000423237334881976,3.40419814682599
"PF3D7_0606700","coatomer alpha subunit, putative",0.358559386850082,9.3051089870128,4.80080880392412,8.53608947036635e-06,0.000447174687027147,3.36039663868797
"PF3D7_1246700","conserved Plasmodium protein, unknown function",-0.777113306785775,3.04941551501088,-4.7841916097649,9.08656211627543e-06,0.000469107927294624,3.35068929501562
"PF3D7_0831800","histidine-rich protein II (HRPII)",1.38142279504092,11.8894942632473,4.77993485476872,9.2330554940178e-06,0.000469107927294624,3.31183313665677
"PF3D7_0613500","AP-3 complex subunit beta, putative",0.442495600156837,5.3801171112898,4.77702022673042,9.33468659714447e-06,0.000469107927294624,3.273061681388
"PF3D7_1333500","conserved Plasmodium protein, unknown function",-0.660488322587451,2.77899609551982,-4.77624769191803,9.36180679199683e-06,0.000469107927294624,3.348078772802
"PF3D7_0414000","chromosome associated protein, putative",-0.672438437870394,5.22283298476073,-4.76698007760967,9.69320235696956e-06,0.00047850457414416,3.22118151756623
"PF3D7_0305600","AP endonuclease (DNA-[apurinic or apyrimidinic site] lyase), putative",-0.669742685970453,4.368972924925,-4.76523349361491,9.75692624068351e-06,0.00047850457414416,3.27845957982818
"PF3D7_0517500","UTP--glucose-1-phosphate uridylyltransferase, putative",2.11908040076011,3.75851881906638,4.72941057224884,1.11577791303203e-05,0.000541445913587123,2.91571929001263
"PF3D7_1456500","conserved Plasmodium protein, unknown function",-0.555581761121676,4.85046397185444,-4.72113848328949,1.15081137592398e-05,0.000552629212813493,3.05801951641927
"PF3D7_1209500.1","cGMP-specific phosphodiesterase (PDE1)",6.84791687924128,0.263891616577888,4.71741623744242,1.16692318948482e-05,0.000554589268404643,1.65068984566014
"PF3D7_1148000","serine/threonine protein kinase, putative",-0.625082001459293,4.11828101875969,-4.70848109527476,1.2065015545575e-05,0.000567548180256132,3.06940206861555
"PF3D7_0936600","Plasmodium exported protein (PHISTc), unknown function (GEXP05)",1.04065492301365,7.16020454392485,4.69945536913767,1.24780813747543e-05,0.000581050051895122,3.04832349886066
"PF3D7_1443900","heat shock protein 90, putative (HSP90)",-0.49865236437337,6.5763957273656,-4.67608341378398,1.36127837605345e-05,0.00062754933136064,2.91215413059118
"PF3D7_0819900","U6 snRNA-associated Sm-like protein LSm3, putative (LSM3)",-1.31011676754848,1.86483823501062,-4.67089418373272,1.38780301271435e-05,0.000633442761248829,2.94895603925166
"PF3D7_1445800","conserved Plasmodium membrane protein, unknown function",1.69371372390093,2.42904636573673,4.66677828569441,1.409198625232e-05,0.000636902515913679,2.49824222931786
"PF3D7_1478600","EMP1-trafficking protein (PTP3)",0.940638327386138,8.92726587203563,4.66385047203603,1.42461339292877e-05,0.000637618227320549,2.88316629116642
"PF3D7_1140500","myosin F, putative (MyoF)",-0.738318084425366,1.57253513275895,-4.63588572216677,1.58036490919755e-05,0.000700527137634682,2.8633425395697
"PF3D7_0424700","serine/threonine protein kinase, FIKK family (FIKK4.2)",1.45573398842707,10.8272882780464,4.6289504030516,1.62148607466025e-05,0.000711909600398451,2.78132453891253
"PF3D7_1148700","Plasmodium exported protein (PHISTc), unknown function (GEXP12)",1.11685822208106,7.74073520330745,4.59967908075302,1.80681170589426e-05,0.000785792638129486,2.6310990147735
"PF3D7_0307300","EB1 homolog, putative",1.37577639981177,0.956195749163485,4.58774572547979,1.88813974105122e-05,0.000813488243574404,2.2502492914482
"PF3D7_1024800","conserved Plasmodium protein, unknown function",0.646379228105843,11.7761456630262,4.52162636973104,2.40745300561624e-05,0.0010276257736936,2.43394598150774
"PF3D7_0530200","phosphoenolpyruvate/phosphate translocator (PPT)",-0.850196447325184,2.95676459522983,-4.51428560878665,2.47302674520857e-05,0.00103966881213124,2.41720953095318
"PF3D7_1328500","alpha/beta-hydrolase, putative",0.365980019829283,7.67390907535552,4.51343111715363,2.48077156907672e-05,0.00103966881213124,2.33038824417557
"PF3D7_0315200","circumsporozoite- and TRAP-related protein (CTRP)",1.67599990668887,3.48595814838535,4.50465487685131,2.56169229497492e-05,0.00106391004322832,1.95732455446832
"PF3D7_0831200","DnaJ protein, putative",0.749804916812573,7.56629794372593,4.49399351827082,2.66344729807672e-05,0.00109324392727124,2.276421503003
"PF3D7_0705300","origin recognition complex subunit 2, putative (ORC2)",-0.677843916407987,3.58469128138789,-4.49232206476061,2.67975192584925e-05,0.00109324392727124,2.35125586448462
"PF3D7_1212300","WD repeat-containing protein, putative",-0.661147153615206,2.62132583204057,-4.4797518722777,2.80551445815912e-05,0.00113193941248348,2.31822970955897
"PF3D7_0830600","Plasmodium exported protein (PHISTc), unknown function",1.03350778312371,7.38676691164814,4.47797865055874,2.82371003114101e-05,0.00113193941248348,2.28910319215763
"PF3D7_1338900","serine/threonine protein kinase, putative",-0.716812129035877,3.45782344125186,-4.4745848935801,2.85885435925216e-05,0.00113614815484073,2.30276832354925
"PF3D7_1472700","DNA-directed RNA polymerase, alpha subunit, putative",-0.48103661643299,4.06281391141937,-4.46973435771141,2.90982247633711e-05,0.00114479804255651,2.23573138101691
"PF3D7_0211700","tyrosine kinase-like protein, putative (TKL1)",-0.56127139460096,3.6160758284757,-4.46781007896599,2.93028566207522e-05,0.00114479804255651,2.205178481148
"PF3D7_0804800","peptidyl-prolyl cis-trans isomerase (CYP24)",-0.747528405486759,5.55747146025105,-4.46118617184564,3.00179901757754e-05,0.00115859607127129,2.23653463224635
"PF3D7_0301200","serine/threonine protein kinase, FIKK family (FIKK3)",1.52979550627651,4.63140407257087,4.45990105441827,3.01586829832006e-05,0.00115859607127129,2.0080314884998
"PF3D7_1001500","early transcribed membrane protein 10.1 (ETRAMP10)",1.16980341244806,9.3929964855064,4.45606253916237,3.05827386332298e-05,0.00116517706693545,2.13742018401182
"PF3D7_0906500","arginase",0.529613737761409,7.97127148628596,4.45377489791311,3.08382086519503e-05,0.00116527985152042,2.12589139147612
"PF3D7_0726200","serine/threonine protein kinase, FIKK family (FIKK7.1)",0.828502886886512,6.98782136903534,4.44967429253199,3.13013311984816e-05,0.00117316371402439,2.1150183097348
"PF3D7_0830500","tryptophan/threonine-rich antigen (TryThrA)",1.1521996501481,9.32900817146886,4.44624339500069,3.16939953126397e-05,0.0011783009547683,2.12891930741367
"PF3D7_0317100","6-cysteine protein (B9)",0.675154849133852,4.26739000314908,4.43523096615513,3.29869143771017e-05,0.00121655740222751,2.19979867709394
"PF3D7_1343100","conserved Plasmodium protein, unknown function",-1.1271620728507,3.26632615681969,-4.42840278950609,3.38141195617563e-05,0.00123716739031505,2.16953187466349
"PF3D7_1027900","palmitoyltransferase, putative (DHHC10)",0.965524799690018,2.78997596871992,4.4208088687004,3.47577221086128e-05,0.00126167794425752,2.11601731042354
